stock_id,period_type,period,revenue,revenue_yoy,eps,eps_yoy,roe,announce_date
1512,quarterly,2022-Q2,,,-0.31,-342.8571428571428,,2022-06-30
1512,quarterly,2022-Q3,,,-0.04,77.77777777777777,,2022-09-30
1512,quarterly,2022-Q4,,,-1.45,-504.1666666666667,,2022-12-31
1512,quarterly,2023-Q1,,,0.0,100.0,,2023-03-31
1512,quarterly,2023-Q2,,,0.01,103.2258064516129,,2023-06-30
1512,quarterly,2023-Q3,,,0.02,150.0,,2023-09-30
1512,quarterly,2023-Q4,,,0.0,100.0,,2023-12-31
1512,quarterly,2024-Q1,,,-0.18,,,2024-03-31
1512,quarterly,2024-Q2,,,-0.01,-200.0,,2024-06-30
1512,quarterly,2024-Q3,,,-0.16,-900.0,,2024-09-30
1512,quarterly,2024-Q4,,,-0.34,,,2024-12-31
1512,quarterly,2025-Q1,,,0.0,100.0,,2025-03-31
1512,quarterly,2025-Q2,,,0.02,300.0,,2025-06-30
1512,quarterly,2025-Q3,,,0.02,112.5,,2025-09-30
1512,quarterly,2025-Q4,,,0.15,144.1176470588235,2.8665028665028665,2025-12-31
1512,quarterly,2026-Q1,,,0.09,,3.95655546935609,2026-03-31
1513,quarterly,2021-Q2,,,0.68,,,2021-06-30
1513,quarterly,2021-Q3,,,0.93,,,2021-09-30
1513,quarterly,2021-Q4,,,1.26,,,2021-12-31
1513,quarterly,2022-Q1,,,1.2,,,2022-03-31
1513,quarterly,2022-Q2,,,1.23,80.88235294117645,,2022-06-30
1513,quarterly,2022-Q3,,,1.17,25.806451612903214,,2022-09-30
1513,quarterly,2022-Q4,,,1.61,27.777777777777786,,2022-12-31
1513,quarterly,2023-Q1,,,1.56,30.00000000000001,,2023-03-31
1513,quarterly,2023-Q2,,,-1.42,-215.4471544715447,,2023-06-30
1513,quarterly,2023-Q3,,,1.51,29.059829059829067,,2023-09-30
1513,quarterly,2023-Q4,,,1.62,0.6211180124223608,,2023-12-31
1513,quarterly,2024-Q1,,,1.93,23.71794871794871,,2024-03-31
1513,quarterly,2024-Q2,,,1.82,228.16901408450704,,2024-06-30
1513,quarterly,2024-Q3,,,1.86,23.178807947019873,,2024-09-30
1513,quarterly,2024-Q4,,,1.72,6.1728395061728305,,2024-12-31
1513,quarterly,2025-Q1,,,1.78,-7.772020725388597,,2025-03-31
1513,quarterly,2025-Q2,,,1.9,4.395604395604387,,2025-06-30
1513,quarterly,2025-Q3,,,2.31,24.19354838709677,,2025-09-30
1513,quarterly,2025-Q4,,,2.08,20.93023255813954,19.30461857810068,2025-12-31
1513,quarterly,2026-Q1,,,1.94,8.988764044943816,18.902439024390247,2026-03-31
1514,quarterly,2021-Q2,,,0.4,,,2021-06-30
1514,quarterly,2021-Q3,,,0.46,,,2021-09-30
1514,quarterly,2021-Q4,,,0.34,,,2021-12-31
1514,quarterly,2022-Q1,,,0.57,,,2022-03-31
1514,quarterly,2022-Q2,,,0.66,65.0,,2022-06-30
1514,quarterly,2022-Q3,,,0.53,15.217391304347828,,2022-09-30
1514,quarterly,2022-Q4,,,0.45,32.35294117647059,,2022-12-31
1514,quarterly,2023-Q1,,,0.6,5.263157894736848,,2023-03-31
1514,quarterly,2023-Q2,,,0.68,3.030303030303033,,2023-06-30
1514,quarterly,2023-Q3,,,0.66,24.528301886792452,,2023-09-30
1514,quarterly,2023-Q4,,,1.18,162.22222222222223,,2023-12-31
1514,quarterly,2024-Q1,,,0.89,48.33333333333334,,2024-03-31
1514,quarterly,2024-Q2,,,0.77,13.235294117647053,,2024-06-30
1514,quarterly,2024-Q3,,,0.57,-13.636363636363647,,2024-09-30
1514,quarterly,2024-Q4,,,0.85,-27.966101694915253,,2024-12-31
1514,quarterly,2025-Q1,,,0.61,-31.460674157303377,,2025-03-31
1514,quarterly,2025-Q2,,,0.71,-7.792207792207799,,2025-06-30
1514,quarterly,2025-Q3,,,0.89,56.140350877193,,2025-09-30
1514,quarterly,2025-Q4,,,1.11,30.58823529411766,14.11427080615706,2025-12-31
1514,quarterly,2026-Q1,,,0.73,19.672131147540984,14.196614196614195,2026-03-31
1515,quarterly,2021-Q2,,,1.29,,,2021-06-30
1515,quarterly,2021-Q3,,,1.37,,,2021-09-30
1515,quarterly,2021-Q4,,,1.35,,,2021-12-31
1515,quarterly,2022-Q1,,,-0.28,,,2022-03-31
1515,quarterly,2022-Q2,,,-0.49,-137.984496124031,,2022-06-30
1515,quarterly,2022-Q3,,,-0.24,-117.51824817518248,,2022-09-30
1515,quarterly,2022-Q4,,,-0.64,-147.40740740740742,,2022-12-31
1515,quarterly,2023-Q1,,,-0.42,-49.99999999999998,,2023-03-31
1515,quarterly,2023-Q2,,,0.05,110.20408163265307,,2023-06-30
1515,quarterly,2023-Q3,,,1.16,583.3333333333333,,2023-09-30
1515,quarterly,2023-Q4,,,0.91,242.1875,,2023-12-31
1515,quarterly,2024-Q1,,,1.34,419.0476190476191,,2024-03-31
1515,quarterly,2024-Q2,,,0.53,960.0,,2024-06-30
1515,quarterly,2024-Q3,,,0.05,-95.6896551724138,,2024-09-30
1515,quarterly,2024-Q4,,,-0.16,-117.58241758241759,,2024-12-31
1515,quarterly,2025-Q1,,,0.07,-94.77611940298507,,2025-03-31
1515,quarterly,2025-Q2,,,-0.47,-188.67924528301884,,2025-06-30
1515,quarterly,2025-Q3,,,0.32,540.0,,2025-09-30
1515,quarterly,2025-Q4,,,1.05,756.25,4.463102076889085,2025-12-31
1515,quarterly,2026-Q1,,,0.07,0.0,4.5676274944567625,2026-03-31
1516,quarterly,2021-Q2,,,0.56,,,2021-06-30
1516,quarterly,2021-Q3,,,0.23,,,2021-09-30
1516,quarterly,2021-Q4,,,0.85,,,2021-12-31
1516,quarterly,2022-Q1,,,0.5,,,2022-03-31
1516,quarterly,2022-Q2,,,0.12,-78.57142857142857,,2022-06-30
1516,quarterly,2022-Q3,,,0.4,73.91304347826087,,2022-09-30
1516,quarterly,2022-Q4,,,0.33,-61.1764705882353,,2022-12-31
1516,quarterly,2023-Q1,,,0.29,-42.00000000000001,,2023-03-31
1516,quarterly,2023-Q2,,,-0.03,-125.0,,2023-06-30
1516,quarterly,2023-Q3,,,0.22,-45.0,,2023-09-30
1516,quarterly,2023-Q4,,,-0.12,-136.36363636363635,,2023-12-31
1516,quarterly,2024-Q1,,,0.46,58.620689655172434,,2024-03-31
1516,quarterly,2024-Q2,,,0.27,1000.0000000000002,,2024-06-30
1516,quarterly,2024-Q3,,,-0.38,-272.7272727272727,,2024-09-30
1516,quarterly,2024-Q4,,,-6.48,-5300.000000000001,,2024-12-31
1516,quarterly,2025-Q1,,,-0.03,-106.52173913043477,,2025-03-31
1516,quarterly,2025-Q2,,,-0.07,-125.92592592592592,,2025-06-30
1516,quarterly,2025-Q3,,,0.19,150.00000000000003,,2025-09-30
1516,quarterly,2025-Q4,,,-0.06,99.07407407407408,0.9675925925925928,2025-12-31
1516,quarterly,2026-Q1,,,-0.05,-66.66666666666669,0.39146919431279614,2026-03-31
1517,quarterly,2021-Q2,,,0.49,,,2021-06-30
1517,quarterly,2021-Q3,,,0.5,,,2021-09-30
1517,quarterly,2021-Q4,,,0.54,,,2021-12-31
1517,quarterly,2022-Q1,,,0.7,,,2022-03-31
1517,quarterly,2022-Q2,,,0.6,22.448979591836732,,2022-06-30
1517,quarterly,2022-Q3,,,1.06,112.00000000000001,,2022-09-30
1517,quarterly,2022-Q4,,,0.18,-66.66666666666667,,2022-12-31
1517,quarterly,2023-Q1,,,0.01,-98.57142857142857,,2023-03-31
1517,quarterly,2023-Q2,,,-0.18,-130.0,,2023-06-30
1517,quarterly,2023-Q3,,,-0.15,-114.1509433962264,,2023-09-30
1517,quarterly,2023-Q4,,,-0.43,-338.88888888888886,,2023-12-31
1517,quarterly,2024-Q1,,,-0.02,-300.0,,2024-03-31
1517,quarterly,2024-Q2,,,-0.1,44.44444444444444,,2024-06-30
1517,quarterly,2024-Q3,,,-0.15,0.0,,2024-09-30
1517,quarterly,2024-Q4,,,-0.14,67.44186046511628,,2024-12-31
1517,quarterly,2025-Q1,,,0.05,350.00000000000006,,2025-03-31
1517,quarterly,2025-Q2,,,-0.6,-500.0,,2025-06-30
1517,quarterly,2025-Q3,,,-0.11,26.666666666666668,,2025-09-30
1517,quarterly,2025-Q4,,,-0.03,78.57142857142857,,2025-12-31
1517,quarterly,2026-Q1,,,-0.19,-480.0,,2026-03-31
1519,quarterly,2021-Q2,,,0.25,,,2021-06-30
1519,quarterly,2021-Q3,,,0.18,,,2021-09-30
1519,quarterly,2021-Q4,,,0.65,,,2021-12-31
1519,quarterly,2022-Q1,,,-0.03,,,2022-03-31
1519,quarterly,2022-Q2,,,0.89,256.0,,2022-06-30
1519,quarterly,2022-Q3,,,0.52,188.8888888888889,,2022-09-30
1519,quarterly,2022-Q4,,,1.83,181.53846153846155,,2022-12-31
1519,quarterly,2023-Q1,,,0.79,2733.3333333333335,,2023-03-31
1519,quarterly,2023-Q2,,,2.08,133.7078651685393,,2023-06-30
1519,quarterly,2023-Q3,,,2.73,425.0,,2023-09-30
1519,quarterly,2023-Q4,,,4.27,133.33333333333331,,2023-12-31
1519,quarterly,2024-Q1,,,2.29,189.873417721519,,2024-03-31
1519,quarterly,2024-Q2,,,3.11,49.51923076923076,,2024-06-30
1519,quarterly,2024-Q3,,,4.28,56.77655677655679,,2024-09-30
1519,quarterly,2024-Q4,,,5.45,27.634660421545686,,2024-12-31
1519,quarterly,2025-Q1,,,3.0,31.004366812227076,,2025-03-31
1519,quarterly,2025-Q2,,,2.5,-19.61414790996784,,2025-06-30
1519,quarterly,2025-Q3,,,3.45,-19.39252336448598,,2025-09-30
1519,quarterly,2025-Q4,,,5.31,-2.5688073394495516,41.769579490386114,2025-12-31
1519,quarterly,2026-Q1,,,3.29,9.666666666666668,55.79080709373869,2026-03-31
1521,quarterly,2021-Q2,,,0.46,,,2021-06-30
1521,quarterly,2021-Q3,,,0.11,,,2021-09-30
1521,quarterly,2021-Q4,,,0.22,,,2021-12-31
1521,quarterly,2022-Q1,,,0.27,,,2022-03-31
1521,quarterly,2022-Q2,,,0.29,-36.956521739130444,,2022-06-30
1521,quarterly,2022-Q3,,,0.72,554.5454545454545,,2022-09-30
1521,quarterly,2022-Q4,,,-0.11,-150.0,,2022-12-31
1521,quarterly,2023-Q1,,,0.25,-7.407407407407414,,2023-03-31
1521,quarterly,2023-Q2,,,0.23,-20.689655172413783,,2023-06-30
1521,quarterly,2023-Q3,,,0.77,6.94444444444445,,2023-09-30
1521,quarterly,2023-Q4,,,-0.69,-527.2727272727273,,2023-12-31
1521,quarterly,2024-Q1,,,0.42,68.0,,2024-03-31
1521,quarterly,2024-Q2,,,0.46,100.0,,2024-06-30
1521,quarterly,2024-Q3,,,-0.01,-101.2987012987013,,2024-09-30
1521,quarterly,2024-Q4,,,0.29,142.02898550724638,,2024-12-31
1521,quarterly,2025-Q1,,,0.6,42.857142857142854,,2025-03-31
1521,quarterly,2025-Q2,,,-0.38,-182.60869565217394,,2025-06-30
1521,quarterly,2025-Q3,,,0.12,1300.0,,2025-09-30
1521,quarterly,2025-Q4,,,0.53,82.75862068965519,3.5419532324621734,2025-12-31
1521,quarterly,2026-Q1,,,0.44,-26.666666666666668,2.9506281040023374,2026-03-31
1522,quarterly,2021-Q2,,,-0.04,,,2021-06-30
1522,quarterly,2021-Q3,,,0.02,,,2021-09-30
1522,quarterly,2021-Q4,,,0.39,,,2021-12-31
1522,quarterly,2022-Q1,,,0.88,,,2022-03-31
1522,quarterly,2022-Q2,,,0.64,1700.0,,2022-06-30
1522,quarterly,2022-Q3,,,0.96,4699.999999999999,,2022-09-30
1522,quarterly,2022-Q4,,,0.43,10.25641025641025,,2022-12-31
1522,quarterly,2023-Q1,,,0.65,-26.136363636363637,,2023-03-31
1522,quarterly,2023-Q2,,,0.68,6.250000000000005,,2023-06-30
1522,quarterly,2023-Q3,,,1.18,22.916666666666664,,2023-09-30
1522,quarterly,2023-Q4,,,0.8,86.04651162790698,,2023-12-31
1522,quarterly,2024-Q1,,,2.01,209.2307692307692,,2024-03-31
1522,quarterly,2024-Q2,,,1.65,142.64705882352936,,2024-06-30
1522,quarterly,2024-Q3,,,1.3,10.169491525423737,,2024-09-30
1522,quarterly,2024-Q4,,,-0.2,-125.0,,2024-12-31
1522,quarterly,2025-Q1,,,1.39,-30.845771144278604,,2025-03-31
1522,quarterly,2025-Q2,,,-1.29,-178.1818181818182,,2025-06-30
1522,quarterly,2025-Q3,,,1.07,-17.69230769230769,,2025-09-30
1522,quarterly,2025-Q4,,,0.55,375.0,5.964325529542921,2025-12-31
1522,quarterly,2026-Q1,,,-0.19,-113.66906474820144,1.0492845786963434,2026-03-31
1524,quarterly,2021-Q2,,,-0.03,,,2021-06-30
1524,quarterly,2021-Q3,,,0.17,,,2021-09-30
1524,quarterly,2021-Q4,,,0.11,,,2021-12-31
1524,quarterly,2022-Q1,,,0.35,,,2022-03-31
1524,quarterly,2022-Q2,,,0.69,2400.0,,2022-06-30
1524,quarterly,2022-Q3,,,0.71,317.64705882352933,,2022-09-30
1524,quarterly,2022-Q4,,,0.29,163.63636363636363,,2022-12-31
1524,quarterly,2023-Q1,,,0.26,-25.714285714285705,,2023-03-31
1524,quarterly,2023-Q2,,,0.49,-28.985507246376805,,2023-06-30
1524,quarterly,2023-Q3,,,0.83,16.901408450704224,,2023-09-30
1524,quarterly,2023-Q4,,,0.55,89.65517241379312,,2023-12-31
1524,quarterly,2024-Q1,,,1.02,292.30769230769226,,2024-03-31
1524,quarterly,2024-Q2,,,0.63,28.571428571428577,,2024-06-30
1524,quarterly,2024-Q3,,,0.69,-16.867469879518072,,2024-09-30
1524,quarterly,2024-Q4,,,1.27,130.90909090909088,,2024-12-31
1524,quarterly,2025-Q1,,,0.98,-3.921568627450984,,2025-03-31
1524,quarterly,2025-Q2,,,-0.16,-125.39682539682539,,2025-06-30
1524,quarterly,2025-Q3,,,0.46,-33.33333333333333,,2025-09-30
1524,quarterly,2025-Q4,,,0.67,-47.24409448818898,10.723860589812332,2025-12-31
1524,quarterly,2026-Q1,,,0.53,-45.91836734693877,8.585055643879173,2026-03-31
1525,quarterly,2021-Q2,,,0.94,,,2021-06-30
1525,quarterly,2021-Q3,,,0.69,,,2021-09-30
1525,quarterly,2021-Q4,,,1.37,,,2021-12-31
1525,quarterly,2022-Q1,,,0.83,,,2022-03-31
1525,quarterly,2022-Q2,,,0.91,-3.191489361702119,,2022-06-30
1525,quarterly,2022-Q3,,,1.29,86.95652173913045,,2022-09-30
1525,quarterly,2022-Q4,,,0.65,-52.55474452554745,,2022-12-31
1525,quarterly,2023-Q1,,,2.63,216.86746987951807,,2023-03-31
1525,quarterly,2023-Q2,,,0.8,-12.087912087912086,,2023-06-30
1525,quarterly,2023-Q3,,,1.11,-13.953488372093018,,2023-09-30
1525,quarterly,2023-Q4,,,0.96,47.692307692307686,,2023-12-31
1525,quarterly,2024-Q1,,,0.66,-74.90494296577947,,2024-03-31
1525,quarterly,2024-Q2,,,0.98,22.499999999999993,,2024-06-30
1525,quarterly,2024-Q3,,,1.09,-1.8018018018018032,,2024-09-30
1525,quarterly,2024-Q4,,,1.39,44.791666666666664,,2024-12-31
1525,quarterly,2025-Q1,,,0.8,21.21212121212121,,2025-03-31
1525,quarterly,2025-Q2,,,0.81,-17.3469387755102,,2025-06-30
1525,quarterly,2025-Q3,,,0.87,-20.183486238532115,,2025-09-30
1525,quarterly,2025-Q4,,,0.73,-47.482014388489205,4.691618344754876,2025-12-31
1525,quarterly,2026-Q1,,,-0.82,-202.5,2.3134122831175983,2026-03-31
1526,quarterly,2021-Q2,,,1.25,,,2021-06-30
1526,quarterly,2021-Q3,,,1.07,,,2021-09-30
1526,quarterly,2021-Q4,,,1.16,,,2021-12-31
1526,quarterly,2022-Q1,,,1.52,,,2022-03-31
1526,quarterly,2022-Q2,,,1.97,57.599999999999994,,2022-06-30
1526,quarterly,2022-Q3,,,1.8,68.22429906542055,,2022-09-30
1526,quarterly,2022-Q4,,,1.15,-0.8620689655172422,,2022-12-31
1526,quarterly,2023-Q1,,,0.76,-50.0,,2023-03-31
1526,quarterly,2023-Q2,,,0.4,-79.69543147208121,,2023-06-30
1526,quarterly,2023-Q3,,,0.09,-95.0,,2023-09-30
1526,quarterly,2023-Q4,,,-0.48,-141.73913043478262,,2023-12-31
1526,quarterly,2024-Q1,,,-0.06,-107.89473684210526,,2024-03-31
1526,quarterly,2024-Q2,,,0.09,-77.50000000000001,,2024-06-30
1526,quarterly,2024-Q3,,,-0.51,-666.6666666666667,,2024-09-30
1526,quarterly,2024-Q4,,,-0.43,10.416666666666664,,2024-12-31
1526,quarterly,2025-Q1,,,0.4,766.6666666666667,,2025-03-31
1526,quarterly,2025-Q2,,,-0.52,-677.7777777777777,,2025-06-30
1526,quarterly,2025-Q3,,,0.08,115.68627450980391,,2025-09-30
1526,quarterly,2025-Q4,,,-0.07,83.72093023255813,,2025-12-31
1526,quarterly,2026-Q1,,,-0.44,-210.0,,2026-03-31
1527,quarterly,2021-Q2,,,0.77,,,2021-06-30
1527,quarterly,2021-Q3,,,0.81,,,2021-09-30
1527,quarterly,2021-Q4,,,0.73,,,2021-12-31
1527,quarterly,2022-Q1,,,1.49,,,2022-03-31
1527,quarterly,2022-Q2,,,1.5,94.8051948051948,,2022-06-30
1527,quarterly,2022-Q3,,,1.82,124.69135802469135,,2022-09-30
1527,quarterly,2022-Q4,,,0.54,-26.027397260273965,,2022-12-31
1527,quarterly,2023-Q1,,,0.63,-57.718120805369125,,2023-03-31
1527,quarterly,2023-Q2,,,0.64,-57.333333333333336,,2023-06-30
1527,quarterly,2023-Q3,,,1.1,-39.56043956043956,,2023-09-30
1527,quarterly,2023-Q4,,,0.3,-44.44444444444445,,2023-12-31
1527,quarterly,2024-Q1,,,1.1,74.60317460317462,,2024-03-31
1527,quarterly,2024-Q2,,,0.92,43.75000000000001,,2024-06-30
1527,quarterly,2024-Q3,,,0.85,-22.727272727272734,,2024-09-30
1527,quarterly,2024-Q4,,,0.33,10.000000000000009,,2024-12-31
1527,quarterly,2025-Q1,,,0.93,-15.454545454545457,,2025-03-31
1527,quarterly,2025-Q2,,,-0.69,-174.99999999999997,,2025-06-30
1527,quarterly,2025-Q3,,,0.8,-5.882352941176463,,2025-09-30
1527,quarterly,2025-Q4,,,0.48,45.45454545454544,4.361948955916473,2025-12-31
1527,quarterly,2026-Q1,,,0.32,-65.59139784946237,2.567720090293454,2026-03-31
1528,quarterly,2021-Q2,,,0.06,,,2021-06-30
1528,quarterly,2021-Q3,,,1.08,,,2021-09-30
1528,quarterly,2021-Q4,,,-0.05,,,2021-12-31
1528,quarterly,2022-Q1,,,0.09,,,2022-03-31
1528,quarterly,2022-Q2,,,0.35,483.3333333333333,,2022-06-30
1528,quarterly,2022-Q3,,,0.29,-73.14814814814815,,2022-09-30
1528,quarterly,2022-Q4,,,0.08,260.0,,2022-12-31
1528,quarterly,2023-Q1,,,0.07,-22.222222222222214,,2023-03-31
1528,quarterly,2023-Q2,,,0.1,-71.42857142857143,,2023-06-30
1528,quarterly,2023-Q3,,,0.08,-72.41379310344827,,2023-09-30
1528,quarterly,2023-Q4,,,-0.33,-512.5,,2023-12-31
1528,quarterly,2024-Q1,,,-0.27,-485.71428571428567,,2024-03-31
1528,quarterly,2024-Q2,,,0.05,-50.0,,2024-06-30
1528,quarterly,2024-Q3,,,-0.34,-525.0,,2024-09-30
1528,quarterly,2024-Q4,,,-0.25,24.242424242424246,,2024-12-31
1528,quarterly,2025-Q1,,,0.05,118.5185185185185,,2025-03-31
1528,quarterly,2025-Q2,,,-0.66,-1420.0,,2025-06-30
1528,quarterly,2025-Q3,,,0.08,123.52941176470588,,2025-09-30
1528,quarterly,2025-Q4,,,0.18,172.0,,2025-12-31
1528,quarterly,2026-Q1,,,-0.15,-400.0,,2026-03-31
1529,quarterly,2021-Q2,,,0.55,,,2021-06-30
1529,quarterly,2021-Q3,,,0.38,,,2021-09-30
1529,quarterly,2021-Q4,,,0.12,,,2021-12-31
1529,quarterly,2022-Q1,,,0.0,,,2022-03-31
1529,quarterly,2022-Q2,,,0.15,-72.72727272727273,,2022-06-30
1529,quarterly,2022-Q3,,,0.11,-71.05263157894737,,2022-09-30
1529,quarterly,2022-Q4,,,0.05,-58.33333333333333,,2022-12-31
1529,quarterly,2023-Q1,,,0.32,,,2023-03-31
1529,quarterly,2023-Q2,,,0.56,273.33333333333337,,2023-06-30
1529,quarterly,2023-Q3,,,-0.29,-363.6363636363636,,2023-09-30
1529,quarterly,2023-Q4,,,0.34,580.0000000000001,,2023-12-31
1529,quarterly,2024-Q1,,,-0.11,-134.375,,2024-03-31
1529,quarterly,2024-Q2,,,0.26,-53.57142857142857,,2024-06-30
1529,quarterly,2024-Q3,,,-0.06,79.3103448275862,,2024-09-30
1529,quarterly,2024-Q4,,,-0.22,-164.7058823529412,,2024-12-31
1529,quarterly,2025-Q1,,,0.03,127.2727272727273,,2025-03-31
1529,quarterly,2025-Q2,,,0.85,226.9230769230769,,2025-06-30
1529,quarterly,2025-Q3,,,0.09,250.0,,2025-09-30
1529,quarterly,2025-Q4,,,0.04,118.18181818181819,8.62403100775194,2025-12-31
1529,quarterly,2026-Q1,,,0.16,433.33333333333337,9.615384615384617,2026-03-31
1530,quarterly,2021-Q2,,,0.72,,,2021-06-30
1530,quarterly,2021-Q3,,,0.03,,,2021-09-30
1530,quarterly,2021-Q4,,,0.35,,,2021-12-31
1530,quarterly,2022-Q1,,,0.65,,,2022-03-31
1530,quarterly,2022-Q2,,,1.22,69.44444444444444,,2022-06-30
1530,quarterly,2022-Q3,,,1.51,4933.333333333334,,2022-09-30
1530,quarterly,2022-Q4,,,0.29,-17.142857142857142,,2022-12-31
1530,quarterly,2023-Q1,,,0.15,-76.92307692307692,,2023-03-31
1530,quarterly,2023-Q2,,,0.26,-78.68852459016394,,2023-06-30
1530,quarterly,2023-Q3,,,1.63,7.947019867549661,,2023-09-30
1530,quarterly,2023-Q4,,,0.14,-51.72413793103448,,2023-12-31
1530,quarterly,2024-Q1,,,0.18,20.0,,2024-03-31
1530,quarterly,2024-Q2,,,0.49,88.46153846153845,,2024-06-30
1530,quarterly,2024-Q3,,,0.59,-63.8036809815951,,2024-09-30
1530,quarterly,2024-Q4,,,3.42,2342.857142857142,,2024-12-31
1530,quarterly,2025-Q1,,,-3.36,-1966.6666666666667,,2025-03-31
1530,quarterly,2025-Q2,,,-0.69,-240.81632653061226,,2025-06-30
1530,quarterly,2025-Q3,,,1.3,120.33898305084747,,2025-09-30
1530,quarterly,2025-Q4,,,0.36,-89.47368421052632,,2025-12-31
1530,quarterly,2026-Q1,,,0.18,105.35714285714286,3.3645655877342415,2026-03-31
1531,quarterly,2021-Q2,,,0.4,,,2021-06-30
1531,quarterly,2021-Q3,,,0.29,,,2021-09-30
1531,quarterly,2021-Q4,,,0.16,,,2021-12-31
1531,quarterly,2022-Q1,,,0.34,,,2022-03-31
1531,quarterly,2022-Q2,,,0.43,7.499999999999993,,2022-06-30
1531,quarterly,2022-Q3,,,0.36,24.13793103448276,,2022-09-30
1531,quarterly,2022-Q4,,,-0.11,-168.75,,2022-12-31
1531,quarterly,2023-Q1,,,-0.14,-141.1764705882353,,2023-03-31
1531,quarterly,2023-Q2,,,-0.09,-120.93023255813955,,2023-06-30
1531,quarterly,2023-Q3,,,0.46,27.77777777777779,,2023-09-30
1531,quarterly,2023-Q4,,,-0.15,-36.36363636363636,,2023-12-31
1531,quarterly,2024-Q1,,,0.07,150.0,,2024-03-31
1531,quarterly,2024-Q2,,,0.12,233.33333333333334,,2024-06-30
1531,quarterly,2024-Q3,,,0.06,-86.95652173913044,,2024-09-30
1531,quarterly,2024-Q4,,,0.22,246.66666666666669,,2024-12-31
1531,quarterly,2025-Q1,,,0.17,142.85714285714286,,2025-03-31
1531,quarterly,2025-Q2,,,-0.58,-583.3333333333333,,2025-06-30
1531,quarterly,2025-Q3,,,0.18,200.0,,2025-09-30
1531,quarterly,2025-Q4,,,0.11,-50.0,,2025-12-31
1531,quarterly,2026-Q1,,,0.03,-82.3529411764706,,2026-03-31
1532,quarterly,2021-Q2,,,0.15,,,2021-06-30
1532,quarterly,2021-Q3,,,0.8,,,2021-09-30
1532,quarterly,2021-Q4,,,1.81,,,2021-12-31
1532,quarterly,2022-Q1,,,0.92,,,2022-03-31
1532,quarterly,2022-Q2,,,0.25,66.66666666666667,,2022-06-30
1532,quarterly,2022-Q3,,,0.52,-35.0,,2022-09-30
1532,quarterly,2022-Q4,,,0.45,-75.13812154696133,,2022-12-31
1532,quarterly,2023-Q1,,,-0.06,-106.52173913043477,,2023-03-31
1532,quarterly,2023-Q2,,,0.86,244.0,,2023-06-30
1532,quarterly,2023-Q3,,,1.02,96.15384615384615,,2023-09-30
1532,quarterly,2023-Q4,,,0.75,66.66666666666666,,2023-12-31
1532,quarterly,2024-Q1,,,1.34,2333.3333333333335,,2024-03-31
1532,quarterly,2024-Q2,,,2.29,166.27906976744188,,2024-06-30
1532,quarterly,2024-Q3,,,0.08,-92.15686274509804,,2024-09-30
1532,quarterly,2024-Q4,,,-0.61,-181.33333333333331,,2024-12-31
1532,quarterly,2025-Q1,,,-0.26,-119.40298507462686,,2025-03-31
1532,quarterly,2025-Q2,,,0.13,-94.3231441048035,,2025-06-30
1532,quarterly,2025-Q3,,,0.95,1087.5,,2025-09-30
1532,quarterly,2025-Q4,,,0.17,127.86885245901641,2.7450980392156867,2025-12-31
1532,quarterly,2026-Q1,,,-0.09,65.38461538461539,3.2474804031354982,2026-03-31
1533,quarterly,2021-Q2,,,0.28,,,2021-06-30
1533,quarterly,2021-Q3,,,0.46,,,2021-09-30
1533,quarterly,2021-Q4,,,0.05,,,2021-12-31
1533,quarterly,2022-Q1,,,0.19,,,2022-03-31
1533,quarterly,2022-Q2,,,0.3,7.142857142857128,,2022-06-30
1533,quarterly,2022-Q3,,,0.22,-52.17391304347826,,2022-09-30
1533,quarterly,2022-Q4,,,-0.31,-719.9999999999999,,2022-12-31
1533,quarterly,2023-Q1,,,-0.48,-352.6315789473684,,2023-03-31
1533,quarterly,2023-Q2,,,-0.43,-243.33333333333337,,2023-06-30
1533,quarterly,2023-Q3,,,0.05,-77.27272727272727,,2023-09-30
1533,quarterly,2023-Q4,,,-0.44,-41.935483870967744,,2023-12-31
1533,quarterly,2024-Q1,,,-0.72,-50.0,,2024-03-31
1533,quarterly,2024-Q2,,,-0.52,-20.93023255813954,,2024-06-30
1533,quarterly,2024-Q3,,,-0.6,-1300.0,,2024-09-30
1533,quarterly,2024-Q4,,,0.73,265.9090909090909,,2024-12-31
1533,quarterly,2025-Q1,,,-0.21,70.83333333333334,,2025-03-31
1533,quarterly,2025-Q2,,,-0.4,23.076923076923077,,2025-06-30
1533,quarterly,2025-Q3,,,0.46,176.66666666666669,,2025-09-30
1533,quarterly,2025-Q4,,,0.72,-1.3698630136986314,2.4978614200171085,2025-12-31
1533,quarterly,2026-Q1,,,0.84,500.0,6.679209783631232,2026-03-31
1535,quarterly,2021-Q2,,,0.95,,,2021-06-30
1535,quarterly,2021-Q3,,,0.8,,,2021-09-30
1535,quarterly,2021-Q4,,,0.79,,,2021-12-31
1535,quarterly,2022-Q1,,,0.87,,,2022-03-31
1535,quarterly,2022-Q2,,,1.65,73.68421052631578,,2022-06-30
1535,quarterly,2022-Q3,,,1.04,30.0,,2022-09-30
1535,quarterly,2022-Q4,,,0.65,-17.72151898734177,,2022-12-31
1535,quarterly,2023-Q1,,,0.93,6.896551724137938,,2023-03-31
1535,quarterly,2023-Q2,,,1.17,-29.09090909090909,,2023-06-30
1535,quarterly,2023-Q3,,,0.96,-7.692307692307699,,2023-09-30
