pick_date,sid,strategy,entry_close,return_d1,return_d3,return_d5,return_d10,hit_target,stopped_out,evaluated_at
2026-05-07,2605,bias_convergence,34.4,-3.9244,-4.0698,-9.7384,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,2610,volume_breakout,18.6,-0.2688,1.3441,-0.2688,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2611,bias_convergence,13.5,-0.7407,0.3704,-2.963,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2612,gap_up,58.6,-1.1945,-4.4369,-2.5597,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,2613,bias_convergence,22.65,-1.5453,-2.8698,-5.0773,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,2614,bias_convergence,20.2,-0.495,-1.9802,-8.9109,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,2617,bias_convergence,29.8,-1.3423,-2.349,-2.1812,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2618,macd_golden,35.4,0.7062,-0.8475,-1.1299,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2633,bias_convergence,26.35,0.759,1.518,-1.7078,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2636,bias_convergence,68.1,-0.5874,0.0,-0.5874,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2636,macd_golden,68.1,-0.5874,0.0,-0.5874,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2641,gap_up,18.5,-2.4324,-3.5135,-3.5135,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,2641,macd_golden,18.5,-2.4324,-3.5135,-3.5135,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,2641,volume_breakout,18.5,-2.4324,-3.5135,-3.5135,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,2642,bias_convergence,21.45,0.2331,-0.2331,-1.8648,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2645,bias_convergence,159.0,3.1447,-1.2579,-3.7736,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,2646,bias_convergence,20.6,0.0,-0.7282,-1.9417,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2701,bias_convergence,10.7,0.0,-1.4019,-2.8037,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2704,bias_convergence,42.0,1.1905,1.9048,0.4762,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2705,bias_convergence,16.1,-1.2422,-1.8634,-4.9689,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,2706,bias_convergence,12.4,0.8065,-1.2097,-2.0161,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2732,bias_convergence,65.1,2.765,0.768,1.0753,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2748,bias_convergence,40.55,-1.1097,-1.4797,-1.3564,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2755,bias_convergence,134.0,1.1194,-1.8657,-0.7463,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2801,bias_convergence,20.9,0.2392,-1.4354,-2.3923,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2812,bias_convergence,19.7,0.2538,-0.5076,-3.5533,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,2845,bias_convergence,12.25,-0.4082,-0.8163,-1.6327,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2867,bb_lower_rebound,7.81,0.2561,-1.4085,-1.4085,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2867,bias_convergence,7.81,0.2561,-1.4085,-1.4085,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2881B,bias_convergence,62.6,-0.1597,0.0,0.1597,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2881C,bias_convergence,51.3,0.1949,0.0,0.0,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2883B,bias_convergence,8.21,0.1218,0.1218,0.0,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2884,bb_lower_rebound,32.1,1.2461,-0.9346,-0.7788,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2884,inst_oversold_reversal,32.1,1.2461,-0.9346,-0.7788,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2887G,bias_convergence,42.55,0.0,-0.1175,-0.235,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2887H,bias_convergence,41.1,0.0,-0.7299,-0.7299,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2890,bias_convergence,30.9,0.3236,-1.1327,-1.2945,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2890,inst_silent_accum,30.9,0.3236,-1.1327,-1.2945,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2904,bias_convergence,15.9,-0.3145,-2.2013,-2.8302,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2905,bias_convergence,13.5,1.1111,-1.8519,-1.1111,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2906,bias_convergence,12.5,-0.8,-1.6,-2.0,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2912,bias_convergence,228.5,1.5317,-1.0941,-0.8753,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2913,bias_convergence,11.3,-0.4425,-0.885,-3.0973,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,2915,bias_convergence,43.75,-1.1429,-0.5714,-2.2857,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2915,macd_golden,43.75,-1.1429,-0.5714,-2.2857,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2916,bias_convergence,44.75,-0.4469,-0.3352,4.0223,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2937,bb_lower_rebound,43.5,0.0,3.4483,5.4023,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2939,bias_convergence,24.8,-0.8065,-0.4032,-4.4355,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,2941,macd_golden,30.0,0.3333,-0.5,5.6667,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,2948,bb_lower_rebound,38.1,,0.0,-0.5249,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3010,bias_convergence,132.0,1.1364,6.8182,-1.5152,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3017,bias_convergence,2415.0,1.2422,4.3478,5.7971,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3024,volume_breakout,14.6,-2.3973,1.7123,13.3562,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3025,bias_convergence,63.5,-0.315,-0.9449,-4.252,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3027,bias_convergence,19.1,0.5236,-4.4503,-8.1152,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3032,volume_breakout,71.7,-1.3947,9.7629,11.7155,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3036,bias_convergence,219.0,9.8174,25.7991,23.9726,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3037,inst_oversold_reversal,896.0,-8.7054,-2.3438,-1.6741,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3042,gap_up,163.0,-5.5215,-8.2822,-8.2822,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3043,bias_convergence,19.9,2.2613,1.005,-1.7588,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3047,bias_convergence,14.75,-2.3729,-1.3559,-2.7119,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3048,volume_breakout,42.1,0.7126,11.4014,21.1401,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3050,bias_convergence,12.5,-1.6,-1.2,-2.8,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3055,gap_up,87.0,4.8276,26.4368,21.8391,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3056,bb_lower_rebound,13.55,-1.107,-1.476,2.214,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3062,bb_lower_rebound,26.55,0.9416,9.2279,1.8832,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3073,bb_lower_rebound,22.7,-1.9824,-5.5066,-11.8943,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3085,bias_convergence,11.8,0.0,20.339,7.6271,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3090,gap_up,116.0,-2.1552,3.8793,11.6379,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3090,volume_breakout,116.0,-2.1552,3.8793,11.6379,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3094,gap_up,33.35,-7.3463,-5.8471,-1.6492,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3094,volume_breakout,33.35,-7.3463,-5.8471,-1.6492,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3095,gap_up,44.0,1.8182,3.0682,0.9091,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3105,bias_convergence,500.0,-1.5,2.4,-3.3,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3115,bias_convergence,9.75,-0.9231,-1.641,-3.5897,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3122,gap_up,39.9,0.7519,-2.5063,-6.391,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3128,bias_convergence,23.75,-0.2105,-2.9474,-3.5789,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3130,bias_convergence,221.0,0.4525,0.4525,0.905,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3141,gap_up,56.1,-1.9608,12.2995,11.5865,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3141,volume_breakout,56.1,-1.9608,12.2995,11.5865,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3158,bias_convergence,89.0,0.0,-0.7865,-1.7978,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3213,volume_breakout,114.5,2.6201,0.0,0.4367,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3232,bb_lower_rebound,21.1,-1.4218,-0.7109,-1.1848,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3232,bias_convergence,21.1,-1.4218,-0.7109,-1.1848,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3236,gap_up,32.6,4.2945,8.4356,23.3129,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3257,bias_convergence,54.1,1.4787,2.5878,0.5545,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3259,gap_up,17.85,-1.9608,-1.9608,-4.2017,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3259,macd_golden,17.85,-1.9608,-1.9608,-4.2017,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3266,bias_convergence,13.5,1.8519,-2.2222,-5.9259,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3268,gap_up,19.45,-5.6555,-8.7404,-12.8535,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3268,volume_breakout,19.45,-5.6555,-8.7404,-12.8535,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3287,bias_convergence,28.5,-0.3509,8.2456,10.0,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3288,bias_convergence,15.1,-1.6556,0.9934,-0.9934,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3294,bias_convergence,31.35,-3.5088,-0.7974,5.9011,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3296,macd_golden,22.2,5.6306,-1.8018,-4.0541,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3296,rsi_recovery,22.2,5.6306,-1.8018,-4.0541,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3296,volume_breakout,22.2,5.6306,-1.8018,-4.0541,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3311,bias_convergence,31.55,2.6941,4.9128,-0.317,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3321,gap_up,16.85,-2.0772,0.2967,-5.638,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3325,bias_convergence,12.9,-2.3256,-4.6512,-6.5891,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3346,bb_lower_rebound,17.2,1.4535,-3.7791,-8.1395,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3346,bias_convergence,17.2,1.4535,-3.7791,-8.1395,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3354,volume_breakout,34.2,3.5088,1.462,-1.7544,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3362,bias_convergence,108.0,-3.2407,-3.2407,3.2407,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3413,bias_convergence,309.0,2.1036,-0.1618,3.8835,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3416,volume_breakout,171.5,2.3324,-0.5831,-1.7493,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3426,bias_convergence,47.7,0.0,0.0,0.0,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3466,gap_up,40.85,0.612,-4.4064,-4.0392,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3467,gap_up,70.2,2.5641,1.1396,-5.8405,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3467,volume_breakout,70.2,2.5641,1.1396,-5.8405,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3481,gap_up,29.75,-1.1765,19.3277,18.9916,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3481,volume_breakout,29.75,-1.1765,19.3277,18.9916,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3484,bias_convergence,45.35,-1.1025,-4.8512,-5.8434,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3490,gap_up,31.6,-2.057,-1.7405,12.8165,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3490,volume_breakout,31.6,-2.057,-1.7405,12.8165,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3492,bias_convergence,22.9,-0.655,-1.0917,-1.31,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3501,bias_convergence,47.95,-1.2513,-6.6736,-19.0824,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3508,gap_up,22.75,-3.2967,-7.2527,-12.967,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3512,bias_convergence,20.45,-1.2225,-0.489,-0.7335,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3522,bias_convergence,12.4,0.8065,1.2097,4.8387,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3528,gap_up,88.5,2.8249,-10.7345,-6.2147,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3531,bb_lower_rebound,22.95,1.0893,0.6536,1.5251,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3541,bias_convergence,23.15,0.0,0.216,-0.6479,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3546,bb_lower_rebound,68.1,-0.7342,0.8811,5.1395,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3546,bias_convergence,68.1,-0.7342,0.8811,5.1395,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3557,bias_convergence,30.05,-1.9967,-12.4792,-5.6572,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3576,macd_golden,17.2,1.4535,0.5814,2.907,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3596,bias_convergence,167.5,6.2687,8.0597,6.8657,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3624,gap_up,59.4,-0.6734,11.6162,23.2323,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3624,volume_breakout,59.4,-0.6734,11.6162,23.2323,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3630,bias_convergence,27.6,-2.1739,-4.7101,-8.8768,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3646,bias_convergence,23.15,0.216,0.216,4.5356,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3675,gap_up,242.0,-6.6116,-0.8264,5.1653,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3679,bias_convergence,119.5,0.8368,-0.8368,-1.6736,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3684,bias_convergence,58.6,1.5358,-0.3413,-0.5119,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3689,bias_convergence,128.0,-1.5625,-3.125,-3.9062,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,3705,bias_convergence,55.4,-0.1805,0.0,0.5415,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3716,bb_lower_rebound,34.6,1.1561,-0.289,0.289,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3716,gap_up,34.6,1.1561,-0.289,0.289,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3716,volume_breakout,34.6,1.1561,-0.289,0.289,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,3717,volume_breakout,24.2,-0.6198,-5.7851,-8.2645,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4104,bb_lower_rebound,70.6,0.0,-1.2748,-2.9745,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4109,bb_lower_rebound,11.5,-0.4348,-0.4348,-2.1739,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4109,bias_convergence,11.5,-0.4348,-0.4348,-2.1739,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4111,volume_breakout,30.2,0.6623,-0.6623,-0.3311,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4116,bias_convergence,39.45,-0.6337,-1.6477,-2.9151,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4119,bias_convergence,47.3,-1.3742,-10.9937,-13.4249,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4120,bias_convergence,46.6,-0.1073,-0.2146,-0.7511,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4123,bb_lower_rebound,38.1,-0.3937,0.6562,3.5433,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4133,macd_golden,21.95,0.0,-2.5057,-3.4169,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4137,bias_convergence,107.5,0.0,-2.3256,-0.9302,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4153,bias_convergence,30.2,-0.8278,0.4967,0.0,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4160,bias_convergence,43.55,0.9185,-2.8703,-1.0333,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4160,macd_golden,43.55,0.9185,-2.8703,-1.0333,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4161,bias_convergence,23.4,-2.1368,-1.9231,-2.3504,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4183,bias_convergence,13.45,4.0892,1.8587,0.3717,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4192,bb_lower_rebound,20.8,-1.4423,0.9615,,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4192,macd_golden,20.8,-1.4423,0.9615,,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4207,bias_convergence,17.6,1.7045,6.25,7.9545,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4306,bias_convergence,13.15,0.0,0.0,-0.7605,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4401,bias_convergence,14.1,-0.7092,-2.1277,0.3546,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4420,bias_convergence,41.5,0.241,0.6024,-2.4096,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4420,macd_golden,41.5,0.241,0.6024,-2.4096,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4438,gap_up,61.0,-4.4262,-3.6066,-6.2295,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4438,volume_breakout,61.0,-4.4262,-3.6066,-6.2295,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4440,bias_convergence,17.7,2.2599,1.4124,8.7571,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4442,rsi_recovery,55.8,-1.6129,0.3584,-8.0645,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4502,volume_breakout,16.2,1.5432,-1.8519,-2.7778,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4535,bias_convergence,27.2,,0.7353,1.2868,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4536,bias_convergence,151.0,0.0,0.6623,0.3311,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4558,bias_convergence,19.0,2.1053,4.7368,5.7895,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4561,gap_up,47.25,8.7831,6.2434,2.5397,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4561,volume_breakout,47.25,8.7831,6.2434,2.5397,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4564,bias_convergence,18.95,-5.0132,-9.4987,-12.4011,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4706,bias_convergence,31.8,-2.2013,2.2013,0.6289,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4716,gap_up,15.35,-2.2801,-1.3029,-2.6059,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4722,gap_up,215.0,10.0,20.2326,20.0,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4722,volume_breakout,215.0,10.0,20.2326,20.0,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4726,bias_convergence,28.7,-0.5226,2.0906,0.6969,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4735,bias_convergence,30.3,-0.495,0.8251,1.1551,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4763,bias_convergence,41.95,-0.1192,-0.1192,0.7151,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4771,bias_convergence,191.5,-2.0888,-3.9164,-4.4386,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4806,bias_convergence,10.25,2.439,5.8537,-1.4634,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4906,gap_up,38.7,3.3592,2.0672,1.1628,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4909,bias_convergence,56.9,-3.6907,-4.3937,-9.1388,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4909,gap_up,56.9,-3.6907,-4.3937,-9.1388,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4911,bias_convergence,35.0,-2.0,-4.0,-10.2857,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4912,macd_golden,91.4,3.1729,3.9387,14.3326,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4912,volume_breakout,91.4,3.1729,3.9387,14.3326,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,4915,bias_convergence,73.6,-1.4946,-3.3967,-4.4837,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4919,volume_breakout,177.0,-5.3672,2.2599,-9.6045,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4935,bias_convergence,37.9,-1.715,-4.8813,-4.8813,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4946,bias_convergence,107.0,0.0,0.0,-2.8037,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,4952,gap_up,48.9,0.0,4.2945,6.3395,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,5009,volume_breakout,36.1,1.108,5.4017,3.8781,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,5205,bb_lower_rebound,22.3,3.139,2.4664,1.3453,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,5206,bias_convergence,24.55,-1.0183,-1.4257,-3.4623,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,5209,bias_convergence,165.5,-0.9063,-0.3021,-0.3021,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,5213,bias_convergence,26.1,-0.5747,-1.7241,-0.5747,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,5223,bias_convergence,24.7,0.2024,0.4049,-0.8097,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,5245,gap_up,26.4,-2.6515,-4.7348,-6.4394,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,5245,volume_breakout,26.4,-2.6515,-4.7348,-6.4394,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,5251,bias_convergence,29.1,-1.2027,-3.0928,-4.9828,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,5278,bias_convergence,23.15,-0.6479,1.0799,4.5356,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,5306,bias_convergence,80.3,0.7472,3.3624,3.8605,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,5310,bb_lower_rebound,24.75,5.0505,1.4141,5.0505,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,5310,gap_up,24.75,5.0505,1.4141,5.0505,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,5312,bias_convergence,96.2,1.0395,0.6237,-1.5593,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,5328,gap_up,28.6,-5.9441,-1.2238,1.9231,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,5328,volume_breakout,28.6,-5.9441,-1.2238,1.9231,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,5340,bias_convergence,116.5,-4.2918,-6.4378,-8.5837,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,5388,bias_convergence,80.3,5.9776,9.8381,-3.2379,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,5410,volume_breakout,36.5,0.5479,1.9178,2.3288,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,5425,gap_up,71.5,2.0979,13.4266,1.6783,,1.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,5438,volume_breakout,20.05,-2.7431,-5.7357,-6.9825,,0.0,1.0,2026-05-14T23:51:31+00:00
2026-05-07,5450,bb_lower_rebound,12.8,2.3437,-0.3906,-1.1719,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,5460,bias_convergence,15.05,0.0,-0.3322,0.3322,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,5465,bias_convergence,25.0,-0.4,0.4,-1.2,,0.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,5478,bias_convergence,96.0,0.3125,0.625,3.125,,1.0,0.0,2026-05-14T23:51:31+00:00
2026-05-07,5484,macd_golden,38.5,-1.4286,1.2987,-2.0779,,1.0,0.0,2026-05-14T23:51:31+00:00
