stock_id,date,open,high,low,close,volume,trading_money,trading_turnover,spread
1233,2026-01-28,32.25,32.3,32.2,32.2,43485,1401428.0,49,-0.05
1233,2026-01-29,32.2,32.25,32.05,32.15,52063,1673918.0,24,-0.05
1233,2026-01-30,32.15,32.2,32.05,32.1,30043,965481.0,19,-0.05
1233,2026-02-02,32.1,32.1,32.0,32.05,17261,553256.0,14,-0.05
1233,2026-02-03,32.2,32.2,32.05,32.05,26011,835653.0,16,0.0
1233,2026-02-04,32.25,32.25,32.1,32.15,35044,1127602.0,16,0.1
1233,2026-02-05,32.15,32.2,32.05,32.2,54046,1736075.0,22,0.05
1233,2026-02-06,32.3,32.3,32.05,32.2,34408,1106898.0,23,0.0
1233,2026-02-09,32.25,32.25,32.15,32.2,24128,776797.0,19,0.0
1233,2026-02-10,32.15,32.25,32.0,32.25,19007,611926.0,16,0.05
1233,2026-02-11,32.25,32.3,32.2,32.3,22070,711909.0,23,0.05
1233,2026-02-23,32.0,32.45,31.25,32.3,60246,1939738.0,55,0.0
1233,2026-02-24,32.6,32.85,32.4,32.6,105119,3437503.0,60,0.3
1233,2026-02-25,32.85,33.5,32.75,33.5,38610,1277615.0,65,0.9
1233,2026-02-26,33.65,33.65,33.15,33.5,24910,834344.0,59,0.0
1233,2026-03-02,33.7,33.7,33.3,33.3,36210,1212918.0,42,-0.2
1233,2026-03-03,33.05,33.55,32.95,33.15,23686,787454.0,42,-0.15
1233,2026-03-04,33.15,33.15,32.85,32.85,19246,634101.0,52,-0.3
1233,2026-03-05,32.85,32.85,32.6,32.6,18112,593642.0,60,-0.25
1233,2026-03-06,32.35,32.4,32.3,32.4,10030,324521.0,26,-0.2
1233,2026-03-09,30.35,31.65,30.35,31.25,28385,881088.0,75,-1.15
1233,2026-03-10,31.6,32.65,31.6,32.2,11291,362481.0,37,0.95
1233,2026-03-11,32.7,32.7,32.7,32.7,1443,47178.0,16,0.5
1233,2026-03-12,32.05,32.05,31.7,31.7,13468,429150.0,45,-1.0
1233,2026-03-13,32.1,32.1,31.25,31.25,17339,547910.0,49,-0.45
1233,2026-03-16,31.0,31.0,30.85,30.85,17734,548271.0,84,-0.4
1233,2026-03-17,30.8,30.85,30.8,30.85,7264,223871.0,59,0.0
1233,2026-03-18,30.7,31.05,30.5,30.5,16459,507147.0,419,-0.35
1233,2026-03-19,30.45,30.5,30.1,30.1,12216,371280.0,176,-0.4
1233,2026-03-20,30.05,30.15,30.05,30.1,15164,456826.0,69,0.0
1233,2026-03-23,29.65,29.95,29.35,29.7,23963,709677.0,172,-0.4
1233,2026-03-24,29.35,29.95,29.3,29.95,10636,316162.0,100,0.25
1233,2026-03-25,30.05,30.35,30.05,30.3,10496,317290.0,56,0.35
1233,2026-03-26,29.9,29.9,28.95,29.35,33679,988655.0,90,-0.95
1233,2026-03-27,29.35,29.35,29.25,29.25,4022,117873.0,15,-0.1
1233,2026-03-30,28.85,29.0,28.55,29.0,13548,391106.0,226,-0.25
1233,2026-03-31,28.6,28.65,28.6,28.65,8604,246432.0,57,-0.35
1233,2026-04-01,28.65,29.2,28.5,28.5,20037,579541.0,31,-0.15
1233,2026-04-02,28.55,28.55,28.4,28.4,10122,288030.0,37,-0.1
1233,2026-04-07,28.45,28.85,28.45,28.75,8163,234729.0,68,0.35
1233,2026-04-08,29.05,29.25,29.05,29.25,31201,909241.0,65,0.5
1233,2026-04-09,29.7,29.7,29.3,29.3,10378,305890.0,28,0.05
1233,2026-04-10,29.6,29.6,29.3,29.45,12262,360845.0,25,0.15
1233,2026-04-13,29.3,29.35,29.3,29.35,2051,60159.0,12,-0.1
1233,2026-04-14,29.6,29.6,29.25,29.55,12326,363904.0,44,0.2
1233,2026-04-15,29.65,29.65,29.5,29.5,13101,387472.0,25,-0.05
1233,2026-04-16,29.65,30.0,29.35,29.6,15006,444677.0,16,0.1
1233,2026-04-17,29.65,29.65,29.05,29.5,23126,679599.0,35,-0.1
1233,2026-04-20,29.25,29.25,28.9,29.0,24037,699837.0,28,-0.5
1233,2026-04-21,29.0,29.0,28.6,28.7,14137,408109.0,22,-0.3
1233,2026-04-22,28.7,28.7,28.55,28.7,22770,653394.0,36,0.0
1233,2026-04-23,28.7,28.7,28.3,28.4,9381,267852.0,36,-0.3
1233,2026-04-24,28.4,28.6,28.3,28.6,19207,545529.0,27,0.2
1233,2026-04-27,28.65,28.8,28.65,28.8,27125,777531.0,40,0.2
1233,2026-04-28,28.8,28.9,28.5,28.85,37089,1067644.0,35,0.05
1233,2026-04-29,29.2,29.2,29.05,29.05,18660,543978.0,131,0.2
1233,2026-04-30,29.25,29.25,28.7,28.75,39067,1129538.0,35,-0.3
3454,2025-11-04,82.7,83.0,80.4,80.4,149921,12156850.0,368,-2.1
3454,2025-11-05,80.4,80.4,78.5,79.4,115762,9171341.0,173,-1.0
3454,2025-11-06,80.0,83.0,80.0,82.6,160178,13117006.0,280,3.2
3454,2025-11-07,81.6,81.9,80.6,80.7,47037,3806044.0,106,-1.9
3454,2025-11-10,80.5,80.5,78.9,79.5,89387,7092608.0,142,-1.2
3454,2025-11-11,79.5,80.0,79.4,79.5,62434,4968917.0,82,0.0
3454,2025-11-12,80.0,82.0,80.0,80.8,89096,7230413.0,239,1.3
3454,2025-11-13,80.6,81.0,80.0,80.6,47751,3846259.0,120,-0.2
3454,2025-11-14,79.8,81.9,79.0,79.0,81292,6486792.0,103,-1.6
3454,2025-11-17,78.8,82.0,77.5,78.0,241479,19049060.0,302,-1.0
3454,2025-11-18,79.0,83.2,78.5,80.0,341557,27585902.0,348,2.0
3454,2025-11-19,80.5,81.2,79.3,79.4,118545,9479347.0,291,-0.6
3454,2025-11-20,80.2,82.0,80.2,81.2,113946,9279596.0,143,1.8
3454,2025-11-21,81.4,84.6,81.4,81.6,416576,34475830.0,771,0.4
3454,2025-11-24,82.0,84.0,82.0,83.9,180756,15011945.0,178,2.3
3454,2025-11-25,84.2,84.8,83.7,84.6,99397,8385221.0,155,0.7
3454,2025-11-26,84.9,86.5,84.9,85.7,173952,14926887.0,313,1.1
3454,2025-11-27,86.5,87.2,86.1,87.2,161941,14043358.0,207,1.5
3454,2025-11-28,87.2,87.4,85.3,85.5,168618,14469214.0,503,-1.7
3454,2025-12-01,85.5,85.6,84.3,85.1,94979,8067934.0,126,-0.4
3454,2025-12-02,93.6,93.6,93.6,93.6,142636,13350709.0,166,8.5
3454,2025-12-03,102.5,102.5,99.0,99.1,5775412,586102807.0,8150,5.5
3454,2025-12-04,99.0,99.0,98.3,98.6,1235300,121786667.0,1247,-0.5
3454,2025-12-05,98.7,99.1,98.6,98.7,633965,62577158.0,641,0.1
3454,2025-12-08,98.7,98.7,98.6,98.6,642666,63377277.0,741,-0.1
3454,2025-12-09,98.6,98.7,98.5,98.6,551077,54316543.0,709,0.0
3454,2025-12-10,98.6,98.9,98.6,98.7,430365,42445849.0,377,0.1
3454,2025-12-11,98.6,98.7,98.6,98.6,285587,28171817.0,349,-0.1
3454,2025-12-12,98.7,98.8,98.6,98.7,338469,33407675.0,271,0.1
3454,2025-12-15,98.7,98.9,98.7,98.7,321458,31734218.0,267,0.0
3454,2025-12-16,98.8,98.8,98.7,98.8,453153,44737613.0,346,0.1
3454,2025-12-17,98.9,98.9,98.7,98.7,161610,15961709.0,191,-0.1
3454,2025-12-18,98.8,98.8,98.7,98.7,180439,17812325.0,218,0.0
3454,2025-12-19,98.7,98.8,98.6,98.7,800993,79055817.0,614,0.0
3454,2025-12-22,98.7,98.8,98.6,98.7,409613,40429347.0,345,0.0
3454,2025-12-23,98.8,98.8,98.7,98.7,327697,32355372.0,259,0.0
3454,2025-12-24,98.7,98.8,98.7,98.7,192782,19028847.0,242,0.0
3454,2025-12-26,98.8,98.9,98.7,98.8,292127,28849776.0,259,0.1
3454,2025-12-29,98.8,98.8,98.7,98.7,348279,34384384.0,364,-0.1
3454,2025-12-30,98.7,98.8,98.7,98.7,131712,13002307.0,237,0.0
3454,2025-12-31,98.8,98.8,98.7,98.8,231412,22844926.0,255,0.1
3454,2026-01-02,98.8,98.9,98.7,98.8,196390,19403738.0,184,0.0
3454,2026-01-05,98.8,99.0,98.7,98.8,350668,34654463.0,329,0.0
