trade_date,universe,strategy,sid,score,rank,params_hash,payload,ml_prob,computed_at
2026-05-06,with_etf,bias_convergence,00950B,,,default_v1,"{""stock_id"": ""00950B"", ""name"": ""凱基A級公司債"", ""close"": 14.06, ""ma20"": 14.188999999999998, ""bias_pct"": -0.909154979209231, ""vol_ratio"": 1.3600442660348764, ""matched_at"": ""2026-05-06"", ""atr14"": 0.07231444365328622, ""target_low"": 14.16847166547993, ""target_high"": 14.27694333095986, ""stop_loss"": 13.951528334520072, ""risk_reward"": 2.0000000000000164}",0.17709564942302858,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,00957B,,,default_v1,"{""stock_id"": ""00957B"", ""name"": ""兆豐US優選投等債"", ""close"": 13.46, ""ma20"": 13.571000000000002, ""bias_pct"": -0.8179205659126125, ""vol_ratio"": 2.4612383479757525, ""matched_at"": ""2026-05-06"", ""atr14"": 0.07578795164372513, ""target_low"": 13.57368192746559, ""target_high"": 13.687363854931176, ""stop_loss"": 13.346318072534412, ""risk_reward"": 1.9999999999999845}",0.1871371261630277,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,00958B,,,default_v1,"{""stock_id"": ""00958B"", ""name"": ""永豐ESG銀行債15+"", ""close"": 9.27, ""ma20"": 9.313500000000001, ""bias_pct"": -0.4670639394427621, ""vol_ratio"": 1.5939878599470976, ""matched_at"": ""2026-05-06"", ""atr14"": 0.046023215943473396, ""target_low"": 9.33903482391521, ""target_high"": 9.40806964783042, ""stop_loss"": 9.20096517608479, ""risk_reward"": 2.0}",0.2102321953560372,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,00959B,,,default_v1,"{""stock_id"": ""00959B"", ""name"": ""大華投等美債15Y+"", ""close"": 9.34, ""ma20"": 9.414, ""bias_pct"": -0.7860633099638819, ""vol_ratio"": 2.3453832729397144, ""matched_at"": ""2026-05-06"", ""atr14"": 0.04839946682213421, ""target_low"": 9.4125992002332, ""target_high"": 9.485198400466402, ""stop_loss"": 9.267400799766799, ""risk_reward"": 2.0}",0.2847334347444669,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,00967B,,,default_v1,"{""stock_id"": ""00967B"", ""name"": ""元大優息美債"", ""close"": 9.13, ""ma20"": 9.2245, ""bias_pct"": -1.0244457694183968, ""vol_ratio"": 1.3072115666727282, ""matched_at"": ""2026-05-06"", ""atr14"": 0.05473586562101089, ""target_low"": 9.212103798431517, ""target_high"": 9.294207596863034, ""stop_loss"": 9.047896201568484, ""risk_reward"": 2.0}",0.23841546583414755,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,00969B,,,default_v1,"{""stock_id"": ""00969B"", ""name"": ""元大零息超長美債"", ""close"": 8.32, ""ma20"": 8.423, ""bias_pct"": -1.2228422177371454, ""vol_ratio"": 3.0765605585276914, ""matched_at"": ""2026-05-06"", ""atr14"": 0.07195324499113873, ""target_low"": 8.427929867486709, ""target_high"": 8.535859734973416, ""stop_loss"": 8.212070132513292, ""risk_reward"": 1.9999999999999836}",0.2459279352161245,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,00980B,,,default_v1,"{""stock_id"": ""00980B"", ""name"": ""台新特選IG債10+"", ""close"": 9.47, ""ma20"": 9.5215, ""bias_pct"": -0.5408811636821824, ""vol_ratio"": 1.9742551292316022, ""matched_at"": ""2026-05-06"", ""atr14"": 0.049876051610214064, ""target_low"": 9.544814077415321, ""target_high"": 9.619628154830643, ""stop_loss"": 9.39518592258468, ""risk_reward"": 2.0000000000000235}",0.2820130592940993,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,00980D,,,default_v1,"{""stock_id"": ""00980D"", ""name"": ""主動聯博投等入息"", ""close"": 20.39, ""ma20"": 20.500999999999998, ""bias_pct"": -0.5414370030730068, ""vol_ratio"": 3.7194723058597403, ""matched_at"": ""2026-05-06"", ""atr14"": 0.0638085885186041, ""target_low"": 20.485712882777907, ""target_high"": 20.581425765555814, ""stop_loss"": 20.294287117222094, ""risk_reward"": 2.0}",0.28366412950014186,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,00981B,,,default_v1,"{""stock_id"": ""00981B"", ""name"": ""第一金優選非投債"", ""close"": 9.18, ""ma20"": 9.299000000000001, ""bias_pct"": -1.2797074954296326, ""vol_ratio"": 2.3348888342716063, ""matched_at"": ""2026-05-06"", ""atr14"": 0.032544468818287896, ""target_low"": 9.228816703227432, ""target_high"": 9.277633406454864, ""stop_loss"": 9.131183296772567, ""risk_reward"": 2.0}",0.2133935771509335,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,00982B,,,default_v1,"{""stock_id"": ""00982B"", ""name"": ""FT投資級債20+"", ""close"": 9.83, ""ma20"": 9.8935, ""bias_pct"": -0.6418355485925047, ""vol_ratio"": 1.251911400441746, ""matched_at"": ""2026-05-06"", ""atr14"": 0.04901679734363506, ""target_low"": 9.903525196015453, ""target_high"": 9.977050392030906, ""stop_loss"": 9.756474803984547, ""risk_reward"": 2.0}",0.35200100302190285,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,00984B,,,default_v1,"{""stock_id"": ""00984B"", ""name"": ""大華優利美A債15"", ""close"": 16.3, ""ma20"": 16.466, ""bias_pct"": -1.0081379812947915, ""vol_ratio"": 1.807455281074806, ""matched_at"": ""2026-05-06"", ""atr14"": 0.0971000680680612, ""target_low"": 16.445650102102093, ""target_high"": 16.591300204204185, ""stop_loss"": 16.15434989789791, ""risk_reward"": 2.0}",0.17903716050941273,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,00986B,,,default_v1,"{""stock_id"": ""00986B"", ""name"": ""FT金融債10+"", ""close"": 9.88, ""ma20"": 9.9695, ""bias_pct"": -0.8977381012086789, ""vol_ratio"": 1.9170108572524005, ""matched_at"": ""2026-05-06"", ""atr14"": 0.04506573976646957, ""target_low"": 9.947598609649706, ""target_high"": 10.01519721929941, ""stop_loss"": 9.812401390350296, ""risk_reward"": 1.9999999999999738}",0.20172092078485812,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,00988B,,,default_v1,"{""stock_id"": ""00988B"", ""name"": ""玉山嚴選非投債"", ""close"": 19.88, ""ma20"": 19.9565, ""bias_pct"": -0.38333375090822214, ""vol_ratio"": 10.198020322446684, ""matched_at"": ""2026-05-06"", ""atr14"": 0.05533715432369179, ""target_low"": 19.963005731485538, ""target_high"": 20.046011462971073, ""stop_loss"": 19.79699426851446, ""risk_reward"": 1.9999999999999571}",,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,1240,,,default_v1,"{""stock_id"": ""1240"", ""name"": ""茂生農經"", ""close"": 59.0, ""ma20"": 59.25, ""bias_pct"": -0.42194092827004215, ""vol_ratio"": 2.5359378622768376, ""matched_at"": ""2026-05-06"", ""atr14"": 0.5434611955611601, ""target_low"": 59.81519179334174, ""target_high"": 60.63038358668348, ""stop_loss"": 58.18480820665826, ""risk_reward"": 2.0}",0.27816482877617477,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,1586,,,default_v1,"{""stock_id"": ""1586"", ""name"": ""和勤"", ""close"": 21.7, ""ma20"": 22.4525, ""bias_pct"": -3.3515198752922895, ""vol_ratio"": 3.5427522955184183, ""matched_at"": ""2026-05-06"", ""atr14"": 0.4900023592834093, ""target_low"": 22.435003538925113, ""target_high"": 23.170007077850226, ""stop_loss"": 20.964996461074886, ""risk_reward"": 2.0}",0.3999640478425414,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,1742,,,default_v1,"{""stock_id"": ""1742"", ""name"": ""台蠟"", ""close"": 15.5, ""ma20"": 15.995, ""bias_pct"": -3.094717099093462, ""vol_ratio"": 1.2346822236626849, ""matched_at"": ""2026-05-06"", ""atr14"": 0.4683154163074795, ""target_low"": 16.202473124461218, ""target_high"": 16.90494624892244, ""stop_loss"": 14.79752687553878, ""risk_reward"": 2.0}",0.2837367071972015,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,1777,,,default_v1,"{""stock_id"": ""1777"", ""name"": ""生泰"", ""close"": 70.9, ""ma20"": 71.22, ""bias_pct"": -0.44931199101375063, ""vol_ratio"": 1.357930313028084, ""matched_at"": ""2026-05-06"", ""atr14"": 0.5839129578670766, ""target_low"": 71.77586943680062, ""target_high"": 72.65173887360123, ""stop_loss"": 70.02413056319939, ""risk_reward"": 2.0}",0.24758411780776673,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,2063,,,default_v1,"{""stock_id"": ""2063"", ""name"": ""世鎧"", ""close"": 25.35, ""ma20"": 26.675, ""bias_pct"": -4.967197750702902, ""vol_ratio"": 1.6126007875492219, ""matched_at"": ""2026-05-06"", ""atr14"": 0.4160710506444712, ""target_low"": 25.974106575966708, ""target_high"": 26.598213151933415, ""stop_loss"": 24.725893424033295, ""risk_reward"": 2.0}",0.3125650632903426,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,2643,,,default_v1,"{""stock_id"": ""2643"", ""name"": ""捷迅"", ""close"": 66.9, ""ma20"": 68.31, ""bias_pct"": -2.0641194554237985, ""vol_ratio"": 2.084397945187058, ""matched_at"": ""2026-05-06"", ""atr14"": 1.039581677534389, ""target_low"": 68.45937251630158, ""target_high"": 70.01874503260318, ""stop_loss"": 65.34062748369843, ""risk_reward"": 2.0000000000000093}",0.35418754188938245,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,2732,,,default_v1,"{""stock_id"": ""2732"", ""name"": ""六角"", ""close"": 64.7, ""ma20"": 66.28999999999999, ""bias_pct"": -2.398551817770387, ""vol_ratio"": 1.5169135864893564, ""matched_at"": ""2026-05-06"", ""atr14"": 1.4315600292232062, ""target_low"": 66.8473400438348, ""target_high"": 68.99468008766962, ""stop_loss"": 62.55265995616519, ""risk_reward"": 2.0}",0.4018280736404964,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,2736,,,default_v1,"{""stock_id"": ""2736"", ""name"": ""富野"", ""close"": 12.7, ""ma20"": 13.3, ""bias_pct"": -4.511278195488732, ""vol_ratio"": 1.7381102396419492, ""matched_at"": ""2026-05-06"", ""atr14"": 0.43018949669594836, ""target_low"": 13.345284245043922, ""target_high"": 13.990568490087844, ""stop_loss"": 12.054715754956076, ""risk_reward"": 1.9999999999999973}",0.1897244940812132,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,2745,,,default_v1,"{""stock_id"": ""2745"", ""name"": ""五福"", ""close"": 101.5, ""ma20"": 104.175, ""bias_pct"": -2.5677945764338825, ""vol_ratio"": 2.053792071166222, ""matched_at"": ""2026-05-06"", ""atr14"": 2.281085858030405, ""target_low"": 104.9216287870456, ""target_high"": 108.34325757409121, ""stop_loss"": 98.0783712129544, ""risk_reward"": 2.0}",0.5590204888094573,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,2751,,,default_v1,"{""stock_id"": ""2751"", ""name"": ""王座"", ""close"": 54.4, ""ma20"": 56.89, ""bias_pct"": -4.376867639303923, ""vol_ratio"": 3.7910026869562903, ""matched_at"": ""2026-05-06"", ""atr14"": 1.2286634475396119, ""target_low"": 56.24299517130942, ""target_high"": 58.085990342618835, ""stop_loss"": 52.55700482869058, ""risk_reward"": 2.0}",0.460181225847364,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,2755,,,default_v1,"{""stock_id"": ""2755"", ""name"": ""揚秦"", ""close"": 136.0, ""ma20"": 137.925, ""bias_pct"": -1.3956860612651885, ""vol_ratio"": 3.6266551436772736, ""matched_at"": ""2026-05-06"", ""atr14"": 3.002575185193158, ""target_low"": 140.50386277778975, ""target_high"": 145.00772555557947, ""stop_loss"": 131.49613722221025, ""risk_reward"": 1.9999999999999938}",0.42859647714586535,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,2916,,,default_v1,"{""stock_id"": ""2916"", ""name"": ""滿心"", ""close"": 44.8, ""ma20"": 46.44, ""bias_pct"": -3.531438415159347, ""vol_ratio"": 1.5985860952797029, ""matched_at"": ""2026-05-06"", ""atr14"": 0.6341750183854904, ""target_low"": 45.751262527578234, ""target_high"": 46.70252505515647, ""stop_loss"": 43.84873747242176, ""risk_reward"": 2.0}",0.3593513427524897,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,2949,,,default_v1,"{""stock_id"": ""2949"", ""name"": ""欣新網"", ""close"": 54.0, ""ma20"": 54.78000000000001, ""bias_pct"": -1.4238773274918002, ""vol_ratio"": 4.657806483666625, ""matched_at"": ""2026-05-06"", ""atr14"": 9.306221083340745, ""target_low"": 67.95933162501112, ""target_high"": 81.91866325002223, ""stop_loss"": 40.04066837498888, ""risk_reward"": 2.0}",0.4210297729839029,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3078,,,default_v1,"{""stock_id"": ""3078"", ""name"": ""僑威"", ""close"": 56.6, ""ma20"": 56.455, ""bias_pct"": 0.25684173235320723, ""vol_ratio"": 1.5076349157089686, ""matched_at"": ""2026-05-06"", ""atr14"": 1.4637081909225083, ""target_low"": 58.79556228638376, ""target_high"": 60.991124572767525, ""stop_loss"": 54.40443771361624, ""risk_reward"": 2.0}",0.5417978096827646,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3083,,,default_v1,"{""stock_id"": ""3083"", ""name"": ""網龍"", ""close"": 26.85, ""ma20"": 27.097500000000004, ""bias_pct"": -0.9133683919180818, ""vol_ratio"": 1.9119023545722618, ""matched_at"": ""2026-05-06"", ""atr14"": 0.7226920471055228, ""target_low"": 27.934038070658286, ""target_high"": 29.01807614131657, ""stop_loss"": 25.765961929341717, ""risk_reward"": 2.0}",0.42393907356008226,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3105,,,default_v1,"{""stock_id"": ""3105"", ""name"": ""穩懋"", ""close"": 500.0, ""ma20"": 498.0, ""bias_pct"": 0.4016064257028112, ""vol_ratio"": 1.330052002685894, ""matched_at"": ""2026-05-06"", ""atr14"": 42.303822193994215, ""target_low"": 563.4557332909914, ""target_high"": 626.9114665819826, ""stop_loss"": 436.5442667090087, ""risk_reward"": 2.0}",0.6377580849698145,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3158,,,default_v1,"{""stock_id"": ""3158"", ""name"": ""嘉實"", ""close"": 89.1, ""ma20"": 90.275, ""bias_pct"": -1.3015785101080157, ""vol_ratio"": 2.6445858943259957, ""matched_at"": ""2026-05-06"", ""atr14"": 3.9827217637668135, ""target_low"": 95.07408264565021, ""target_high"": 101.04816529130044, ""stop_loss"": 83.12591735434978, ""risk_reward"": 2.000000000000002}",0.4404626276050049,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3188,,,default_v1,"{""stock_id"": ""3188"", ""name"": ""鑫龍騰"", ""close"": 25.1, ""ma20"": 26.3425, ""bias_pct"": -4.716712536775172, ""vol_ratio"": 1.3246663580238653, ""matched_at"": ""2026-05-06"", ""atr14"": 0.8157217464577455, ""target_low"": 26.32358261968662, ""target_high"": 27.54716523937324, ""stop_loss"": 23.876417380313384, ""risk_reward"": 2.000000000000003}",0.4346588019066363,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3285,,,default_v1,"{""stock_id"": ""3285"", ""name"": ""微端"", ""close"": 28.6, ""ma20"": 28.3875, ""bias_pct"": 0.7485689123734114, ""vol_ratio"": 1.3521083231925208, ""matched_at"": ""2026-05-06"", ""atr14"": 0.6632602662622459, ""target_low"": 29.59489039939337, ""target_high"": 30.58978079878674, ""stop_loss"": 27.60510960060663, ""risk_reward"": 2.0}",0.5219015826493335,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3287,,,default_v1,"{""stock_id"": ""3287"", ""name"": ""廣寰科"", ""close"": 28.1, ""ma20"": 28.6675, ""bias_pct"": -1.9795936164646342, ""vol_ratio"": 1.8168930679921762, ""matched_at"": ""2026-05-06"", ""atr14"": 0.5825259241555347, ""target_low"": 28.973788886233304, ""target_high"": 29.847577772466607, ""stop_loss"": 27.2262111137667, ""risk_reward"": 2.0}",0.2852892129224228,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3288,,,default_v1,"{""stock_id"": ""3288"", ""name"": ""點晶"", ""close"": 15.15, ""ma20"": 15.3375, ""bias_pct"": -1.2224938875305622, ""vol_ratio"": 1.5842337061563323, ""matched_at"": ""2026-05-06"", ""atr14"": 0.8470880067022509, ""target_low"": 16.420632010053378, ""target_high"": 17.691264020106754, ""stop_loss"": 13.879367989946624, ""risk_reward"": 2.0000000000000013}",0.40891483256954353,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3294,,,default_v1,"{""stock_id"": ""3294"", ""name"": ""英濟"", ""close"": 30.45, ""ma20"": 31.922499999999996, ""bias_pct"": -4.612733965071648, ""vol_ratio"": 1.3546771673764633, ""matched_at"": ""2026-05-06"", ""atr14"": 1.3212171654853024, ""target_low"": 32.43182574822795, ""target_high"": 34.413651496455905, ""stop_loss"": 28.468174251772044, ""risk_reward"": 1.9999999999999982}",0.5146301093212513,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3306,,,default_v1,"{""stock_id"": ""3306"", ""name"": ""鼎天"", ""close"": 47.6, ""ma20"": 47.4225, ""bias_pct"": 0.3742949022088713, ""vol_ratio"": 1.7031409909211845, ""matched_at"": ""2026-05-06"", ""atr14"": 1.475016967400642, ""target_low"": 49.81252545110097, ""target_high"": 52.025050902201926, ""stop_loss"": 45.387474548899036, ""risk_reward"": 1.999999999999997}",0.4349941820254544,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3360,,,default_v1,"{""stock_id"": ""3360"", ""name"": ""尚立"", ""close"": 13.4, ""ma20"": 13.959999999999999, ""bias_pct"": -4.011461318051567, ""vol_ratio"": 1.3410565456293495, ""matched_at"": ""2026-05-06"", ""atr14"": 0.45409184882885406, ""target_low"": 14.081137773243281, ""target_high"": 14.762275546486563, ""stop_loss"": 12.71886222675672, ""risk_reward"": 2.0000000000000027}",0.2967282620705105,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3373,,,default_v1,"{""stock_id"": ""3373"", ""name"": ""熱映"", ""close"": 16.85, ""ma20"": 16.995, ""bias_pct"": -0.8531921153280352, ""vol_ratio"": 1.2754358346452102, ""matched_at"": ""2026-05-06"", ""atr14"": 0.24826045385783013, ""target_low"": 17.222390680786745, ""target_high"": 17.594781361573492, ""stop_loss"": 16.477609319213258, ""risk_reward"": 2.0000000000000093}",0.291421596291627,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3492,,,default_v1,"{""stock_id"": ""3492"", ""name"": ""長盛"", ""close"": 22.4, ""ma20"": 23.485, ""bias_pct"": -4.619970193740689, ""vol_ratio"": 1.4764034811199915, ""matched_at"": ""2026-05-06"", ""atr14"": 0.5967351133959732, ""target_low"": 23.295102670093957, ""target_high"": 24.19020534018792, ""stop_loss"": 21.50489732990604, ""risk_reward"": 2.000000000000004}",0.2980326714722878,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3512,,,default_v1,"{""stock_id"": ""3512"", ""name"": ""皇龍"", ""close"": 20.6, ""ma20"": 21.557499999999997, ""bias_pct"": -4.441609648614153, ""vol_ratio"": 3.7787521886831983, ""matched_at"": ""2026-05-06"", ""atr14"": 0.3624387753590009, ""target_low"": 21.143658163038502, ""target_high"": 21.687316326077003, ""stop_loss"": 20.0563418369615, ""risk_reward"": 2.0}",0.2934307661629522,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3521,,,default_v1,"{""stock_id"": ""3521"", ""name"": ""台鋼建設"", ""close"": 13.9, ""ma20"": 13.977500000000001, ""bias_pct"": -0.5544625290645722, ""vol_ratio"": 2.431997605417742, ""matched_at"": ""2026-05-06"", ""atr14"": 0.5305489227347983, ""target_low"": 14.695823384102198, ""target_high"": 15.491646768204395, ""stop_loss"": 13.104176615897803, ""risk_reward"": 2.0}",0.46932913849075214,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3537,,,default_v1,"{""stock_id"": ""3537"", ""name"": ""堡達"", ""close"": 43.4, ""ma20"": 44.332499999999996, ""bias_pct"": -2.1034229966728644, ""vol_ratio"": 1.7897301349325336, ""matched_at"": ""2026-05-06"", ""atr14"": 1.142885493616536, ""target_low"": 45.114328240424804, ""target_high"": 46.82865648084961, ""stop_loss"": 41.68567175957519, ""risk_reward"": 2.0}",0.4633619230095144,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3541,,,default_v1,"{""stock_id"": ""3541"", ""name"": ""西柏"", ""close"": 23.3, ""ma20"": 23.8525, ""bias_pct"": -2.316319044125347, ""vol_ratio"": 1.4588284616016518, ""matched_at"": ""2026-05-06"", ""atr14"": 0.22590647853917997, ""target_low"": 23.63885971780877, ""target_high"": 23.97771943561754, ""stop_loss"": 22.96114028219123, ""risk_reward"": 2.0}",0.2031279514792875,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3546,,,default_v1,"{""stock_id"": ""3546"", ""name"": ""宇峻"", ""close"": 68.3, ""ma20"": 70.245, ""bias_pct"": -2.768880347355694, ""vol_ratio"": 1.38330393241807, ""matched_at"": ""2026-05-06"", ""atr14"": 1.6057206303542664, ""target_low"": 70.7085809455314, ""target_high"": 73.11716189106279, ""stop_loss"": 65.8914190544686, ""risk_reward"": 2.0}",0.2526086007148327,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3558,,,default_v1,"{""stock_id"": ""3558"", ""name"": ""神準"", ""close"": 110.0, ""ma20"": 111.025, ""bias_pct"": -0.9232154920063099, ""vol_ratio"": 1.5076421355238543, ""matched_at"": ""2026-05-06"", ""atr14"": 3.6038037798226865, ""target_low"": 115.40570566973403, ""target_high"": 120.81141133946807, ""stop_loss"": 104.59429433026597, ""risk_reward"": 2.0}",0.48293604418806124,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3564,,,default_v1,"{""stock_id"": ""3564"", ""name"": ""其陽"", ""close"": 40.05, ""ma20"": 41.3175, ""bias_pct"": -3.0677073879107044, ""vol_ratio"": 2.688771689424961, ""matched_at"": ""2026-05-06"", ""atr14"": 1.3467995994798811, ""target_low"": 42.07019939921982, ""target_high"": 44.09039879843964, ""stop_loss"": 38.02980060078018, ""risk_reward"": 2.0}",0.6157624131002227,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3570,,,default_v1,"{""stock_id"": ""3570"", ""name"": ""大塚"", ""close"": 164.0, ""ma20"": 164.025, ""bias_pct"": -0.015241579027590723, ""vol_ratio"": 1.758870570577613, ""matched_at"": ""2026-05-06"", ""atr14"": 2.339981084974014, ""target_low"": 167.50997162746103, ""target_high"": 171.01994325492205, ""stop_loss"": 160.49002837253897, ""risk_reward"": 2.0}",0.46775974233869666,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3611,,,default_v1,"{""stock_id"": ""3611"", ""name"": ""鼎翰"", ""close"": 188.5, ""ma20"": 188.25, ""bias_pct"": 0.13280212483399734, ""vol_ratio"": 1.8651315056900428, ""matched_at"": ""2026-05-06"", ""atr14"": 2.501769705184856, ""target_low"": 192.25265455777728, ""target_high"": 196.00530911555458, ""stop_loss"": 184.74734544222272, ""risk_reward"": 2.0000000000000075}",0.4776786101970982,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3630,,,default_v1,"{""stock_id"": ""3630"", ""name"": ""新鉅科"", ""close"": 27.65, ""ma20"": 28.607499999999998, ""bias_pct"": -3.34702438171808, ""vol_ratio"": 1.8741729696888565, ""matched_at"": ""2026-05-06"", ""atr14"": 1.1939935155810146, ""target_low"": 29.440990273371522, ""target_high"": 31.231980546743042, ""stop_loss"": 25.859009726628475, ""risk_reward"": 1.999999999999998}",0.4674525661530431,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3632,,,default_v1,"{""stock_id"": ""3632"", ""name"": ""研勤"", ""close"": 8.7, ""ma20"": 9.0535, ""bias_pct"": -3.9045672944165286, ""vol_ratio"": 1.2200149767355764, ""matched_at"": ""2026-05-06"", ""atr14"": 0.4018844033609829, ""target_low"": 9.302826605041474, ""target_high"": 9.905653210082948, ""stop_loss"": 8.097173394958524, ""risk_reward"": 1.9999999999999971}",0.30614348409497466,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3646,,,default_v1,"{""stock_id"": ""3646"", ""name"": ""艾恩特"", ""close"": 23.3, ""ma20"": 23.4625, ""bias_pct"": -0.6925945657964747, ""vol_ratio"": 1.5719831592760676, ""matched_at"": ""2026-05-06"", ""atr14"": 2.2170761432197614, ""target_low"": 26.625614214829643, ""target_high"": 29.951228429659285, ""stop_loss"": 19.97438578517036, ""risk_reward"": 2.0}",0.3957155560030908,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3663,,,default_v1,"{""stock_id"": ""3663"", ""name"": ""鑫科"", ""close"": 70.3, ""ma20"": 70.385, ""bias_pct"": -0.12076436740783966, ""vol_ratio"": 1.5731385130157893, ""matched_at"": ""2026-05-06"", ""atr14"": 5.125516796364896, ""target_low"": 77.98827519454734, ""target_high"": 85.67655038909469, ""stop_loss"": 62.61172480545265, ""risk_reward"": 2.0}",0.5614664310283435,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3685,,,default_v1,"{""stock_id"": ""3685"", ""name"": ""元創精密"", ""close"": 30.4, ""ma20"": 30.975, ""bias_pct"": -1.8563357546408483, ""vol_ratio"": 1.2522739119423434, ""matched_at"": ""2026-05-06"", ""atr14"": 2.040339255707363, ""target_low"": 33.46050888356104, ""target_high"": 36.52101776712209, ""stop_loss"": 27.339491116438953, ""risk_reward"": 2.0}",0.485573757664573,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,3687,,,default_v1,"{""stock_id"": ""3687"", ""name"": ""歐買尬"", ""close"": 66.0, ""ma20"": 68.125, ""bias_pct"": -3.1192660550458715, ""vol_ratio"": 1.450166479111802, ""matched_at"": ""2026-05-06"", ""atr14"": 1.8393464773804244, ""target_low"": 68.75901971607064, ""target_high"": 71.51803943214128, ""stop_loss"": 63.24098028392936, ""risk_reward"": 2.0}",0.6031924978616299,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,4105,,,default_v1,"{""stock_id"": ""4105"", ""name"": ""東洋"", ""close"": 73.5, ""ma20"": 73.67999999999999, ""bias_pct"": -0.24429967426709098, ""vol_ratio"": 1.3866236475135048, ""matched_at"": ""2026-05-06"", ""atr14"": 1.035994473401773, ""target_low"": 75.05399171010266, ""target_high"": 76.60798342020531, ""stop_loss"": 71.94600828989734, ""risk_reward"": 1.999999999999991}",0.33384793493982534,2026-05-06T08:21:37+00:00
2026-05-06,with_etf,bias_convergence,4107,,,default_v1,"{""stock_id"": ""4107"", ""name"": ""邦特"", ""close"": 116.0, ""ma20"": 118.525, ""bias_pct"": -2.130352246361532, ""vol_ratio"": 1.9623371435379535, ""matched_at"": ""2026-05-06"", ""atr14"": 1.5589983854499283, ""target_low"": 118.3384975781749, ""target_high"": 120.67699515634979, ""stop_loss"": 113.6615024218251, ""risk_reward"": 2.0}",0.45985737151410566,2026-05-06T08:21:37+00:00
